"id";"uen";"oficina_comercial";"cod_motivo";"motivo";"vendedor";"cod_cliente";"cliente";"rut";"domicilio";"camion";"carga";"sector";"tf";"anula_rebaja";"categoria";"fecha_factura";"facturas";"ncr";"total";"producto";"suma_de_cajas";"empresario";"fecha_subida";"fecha_real"
"102110";"COMERCIAL CCU S";"9660 OF. LOS AN";"405";"PROD FUERA FECH";"96609";"895318";"WALMART CHILE  ";"76042014-K          ";"OHIGGINS ESQUINA RIQUELME 770                ";"S29";"1";"0";"CRED PROD      ";"Rebaja";"GASEOSAS       ";"2018-04-19";"83716642";"20762969";"27888";"870056";"1";"Integra";"2018-04-19";"23-04-2018 a las 09:22"
"102111";"COMERCIAL CCU S";"9660 OF. LOS AN";"405";"PROD FUERA FECH";"96609";"895318";"WALMART CHILE  ";"76042014-K          ";"OHIGGINS ESQUINA RIQUELME 770                ";"S29";"1";"0";"CRED PROD      ";"Rebaja";"GASEOSAS       ";"2018-04-19";"83716642";"20762969";"27888";"870174";"1";"Integra";"2018-04-19";"23-04-2018 a las 09:22"
"102112";"COMERCIAL CCU S";"9660 OF. LOS AN";"405";"PROD FUERA FECH";"96609";"895318";"WALMART CHILE  ";"76042014-K          ";"OHIGGINS ESQUINA RIQUELME 770                ";"S29";"1";"0";"CRED PROD      ";"Rebaja";"GASEOSAS       ";"2018-04-19";"83716649";"20762971";"108736";"1822";"3";"Integra";"2018-04-19";"23-04-2018 a las 09:22"
"102113";"COMERCIAL CCU S";"9660 OF. LOS AN";"405";"PROD FUERA FECH";"96609";"895318";"WALMART CHILE  ";"76042014-K          ";"OHIGGINS ESQUINA RIQUELME 770                ";"S29";"1";"0";"CRED PROD      ";"Rebaja";"GASEOSAS       ";"2018-04-19";"83716649";"20762971";"108736";"4701";"4";"Integra";"2018-04-19";"23-04-2018 a las 09:22"
"102114";"COMERCIAL CCU S";"9660 OF. LOS AN";"405";"PROD FUERA FECH";"96609";"895318";"WALMART CHILE  ";"76042014-K          ";"OHIGGINS ESQUINA RIQUELME 770                ";"S29";"1";"0";"CRED PROD      ";"Rebaja";"GASEOSAS       ";"2018-04-19";"83716649";"20762971";"108736";"4704";"2";"Integra";"2018-04-19";"23-04-2018 a las 09:22"
"102115";"COMERCIAL CCU S";"9660 OF. LOS AN";"405";"PROD FUERA FECH";"96609";"895318";"WALMART CHILE  ";"76042014-K          ";"OHIGGINS ESQUINA RIQUELME 770                ";"S29";"1";"0";"CRED PROD      ";"Rebaja";"GASEOSAS       ";"2018-04-19";"83716649";"20762971";"108736";"4708";"4";"Integra";"2018-04-19";"23-04-2018 a las 09:22"
"102116";"COMERCIAL CCU S";"9660 OF. LOS AN";"405";"PROD FUERA FECH";"96609";"895318";"WALMART CHILE  ";"76042014-K          ";"OHIGGINS ESQUINA RIQUELME 770                ";"S29";"1";"0";"CRED PROD      ";"Rebaja";"GASEOSAS       ";"2018-04-19";"83716649";"20762971";"108736";"870697";"2";"Integra";"2018-04-19";"23-04-2018 a las 09:22"
"102117";"COMERCIAL CCU S";"9660 OF. LOS AN";"405";"PROD FUERA FECH";"96609";"898467";"WALMART CHILE  ";"76042014-K          ";"VILLAGRAN 951-957 S/N                        ";"S26";"1";"0";"CRED PROD      ";"Rebaja";"GASEOSAS       ";"2018-04-19";"83671155";"20762867";"19571";"4708";"2";"Integra";"2018-04-19";"23-04-2018 a las 09:22"
"102118";"COMERCIAL CCU S";"9660 OF. LOS AN";"405";"PROD FUERA FECH";"96609";"898467";"WALMART CHILE  ";"76042014-K          ";"VILLAGRAN 951-957 S/N                        ";"S26";"1";"0";"CRED PROD      ";"Rebaja";"GASEOSAS       ";"2018-04-19";"83671155";"20762867";"19571";"870697";"1";"Integra";"2018-04-19";"23-04-2018 a las 09:22"
"102119";"COMERCIAL CCU S";"9660 OF. LOS AN";"405";"PROD FUERA FECH";"96641";"1344926";"ALIMENTOS FRUNA";"84156500-2          ";"VILLAGRAN 440                                ";"S26";"1";"0";"CRED PROD      ";"Rebaja";"GASEOSAS       ";"2018-04-19";"83716637";"20762968";"58799";"4765";"10";"Integra";"2018-04-19";"23-04-2018 a las 09:22"
"102120";"COMERCIAL CCU S";"9660 OF. LOS AN";"410";"Prod Mal Estado";"96648";"554550";"JOSE FERNANDEZ ";"7339192-K           ";"ALCAZAR 299                                  ";"S29";"3";"0";"CHEQ FECHA PROD";"Rebaja";"CERVEZAS       ";"2018-04-19";"83716134";"20762936";"6696";"450231";"1";"Integra";"2018-04-19";"23-04-2018 a las 09:22"
"102121";"COMERCIAL CCU S";"9660 OF. LOS AN";"410";"Prod Mal Estado";"96648";"554550";"JOSE FERNANDEZ ";"7339192-K           ";"ALCAZAR 299                                  ";"S29";"3";"0";"CHEQ FECHA PROD";"Rebaja";"GASEOSAS       ";"2018-04-19";"83716132";"20762935";"5216";"914";"1";"Integra";"2018-04-19";"23-04-2018 a las 09:22"
"102122";"COMERCIAL CCU S";"9660 OF. LOS AN";"420";"Can Cj No Pedid";"96601";"557648";"WALMART CHILE  ";"76042014-K          ";"AV PDTE EDO FREI MONTALVA 830                ";"S13";"1";"0";"CRED PROD      ";"Rebaja";"CERVEZAS       ";"2018-04-19";"83715108";"20762875";"112825";"7485";"1";"Integra";"2018-04-19";"23-04-2018 a las 09:22"
"102123";"COMERCIAL CCU S";"9660 OF. LOS AN";"420";"Can Cj No Pedid";"96601";"557648";"WALMART CHILE  ";"76042014-K          ";"AV PDTE EDO FREI MONTALVA 830                ";"S13";"1";"0";"CRED PROD      ";"Rebaja";"CERVEZAS       ";"2018-04-19";"83715108";"20762875";"112825";"450256";"2";"Integra";"2018-04-19";"23-04-2018 a las 09:22"
"102124";"COMERCIAL CCU S";"9660 OF. LOS AN";"420";"Can Cj No Pedid";"96601";"557648";"WALMART CHILE  ";"76042014-K          ";"AV PDTE EDO FREI MONTALVA 830                ";"S13";"1";"0";"CRED PROD      ";"Rebaja";"CERVEZAS       ";"2018-04-19";"83715108";"20762875";"112825";"450499";"1";"Integra";"2018-04-19";"23-04-2018 a las 09:22"
"102125";"COMERCIAL CCU S";"9660 OF. LOS AN";"420";"Can Cj No Pedid";"96601";"557648";"WALMART CHILE  ";"76042014-K          ";"AV PDTE EDO FREI MONTALVA 830                ";"S13";"1";"0";"CRED PROD      ";"Rebaja";"CERVEZAS       ";"2018-04-19";"83715108";"20762875";"112825";"450557";"1";"Integra";"2018-04-19";"23-04-2018 a las 09:22"
"102126";"COMERCIAL CCU S";"9660 OF. LOS AN";"420";"Can Cj No Pedid";"96601";"557648";"WALMART CHILE  ";"76042014-K          ";"AV PDTE EDO FREI MONTALVA 830                ";"S13";"1";"0";"CRED PROD      ";"Rebaja";"PISCO          ";"2018-04-19";"83715103";"20762872";"33092";"445696";"1";"Integra";"2018-04-19";"23-04-2018 a las 09:22"
"102127";"COMERCIAL CCU S";"9660 OF. LOS AN";"420";"Can Cj No Pedid";"96609";"795214";"COMERCIAL SUPER";"76279855-7          ";"AVDA. OHIGGINS 350 350                       ";"S06";"1";"0";"CRED PROD      ";"Rebaja";"VINOS          ";"2018-04-19";"83715529";"20762891";"26470";"700170";"1";"Integra";"2018-04-19";"23-04-2018 a las 09:22"
"102128";"COMERCIAL CCU S";"9660 OF. LOS AN";"420";"Can Cj No Pedid";"96614";"554804";"HERMINDA SEPULV";"7940196-K           ";"SARGENTO CLODOMIRO ROSAS 1668                ";"S27";"1";"0";"CTDO EFECTIVO  ";"Anula ";"GASEOSAS       ";"2018-04-19";"83716363";"20762944";"18380";"1727";"1";"Integra";"2018-04-19";"23-04-2018 a las 09:22"
"102129";"COMERCIAL CCU S";"9660 OF. LOS AN";"420";"Can Cj No Pedid";"96614";"554804";"HERMINDA SEPULV";"7940196-K           ";"SARGENTO CLODOMIRO ROSAS 1668                ";"S27";"1";"0";"CTDO EFECTIVO  ";"Anula ";"NECTARES       ";"2018-04-19";"83716363";"20762944";"18380";"1601";"1";"Integra";"2018-04-19";"23-04-2018 a las 09:22"
"102130";"COMERCIAL CCU S";"9660 OF. LOS AN";"420";"Can Cj No Pedid";"96614";"554804";"HERMINDA SEPULV";"7940196-K           ";"SARGENTO CLODOMIRO ROSAS 1668                ";"S27";"1";"0";"CTDO EFECTIVO  ";"Anula ";"NECTARES       ";"2018-04-19";"83716363";"20762944";"18380";"870739";"1";"Integra";"2018-04-19";"23-04-2018 a las 09:22"
"102131";"COMERCIAL CCU S";"9660 OF. LOS AN";"420";"Can Cj No Pedid";"96614";"555184";"VICTORIA JAQUE ";"8695375-7           ";"MERCADO MUNICIPAL LOCAL 19                   ";"S27";"1";"0";"CTDO EFECTIVO  ";"Anula ";"GASEOSAS       ";"2018-04-19";"83716362";"20762943";"12781";"1036";"1";"Integra";"2018-04-19";"23-04-2018 a las 09:22"
"102132";"COMERCIAL CCU S";"9660 OF. LOS AN";"420";"Can Cj No Pedid";"96614";"555184";"VICTORIA JAQUE ";"8695375-7           ";"MERCADO MUNICIPAL LOCAL 19                   ";"S27";"1";"0";"CTDO EFECTIVO  ";"Anula ";"GASEOSAS       ";"2018-04-19";"83716362";"20762943";"12781";"1040";"1";"Integra";"2018-04-19";"23-04-2018 a las 09:22"
"102133";"COMERCIAL CCU S";"9660 OF. LOS AN";"420";"Can Cj No Pedid";"96614";"555290";"GRACIELA GARRID";"8992655-6           ";"MERCADO MUNICIPAL LOCAL 6                    ";"S27";"1";"0";"CTDO EFECTIVO  ";"Anula ";"GASEOSAS       ";"2018-04-19";"83716361";"20762942";"5914";"870018";"1";"Integra";"2018-04-19";"23-04-2018 a las 09:22"
"102134";"COMERCIAL CCU S";"9660 OF. LOS AN";"420";"Can Cj No Pedid";"96614";"1320680";"PATRICIO QUIDUL";"6757399-4           ";"FREIRE 1201                                  ";"S27";"1";"0";"CTDO EFECTIVO  ";"Anula ";"GASEOSAS       ";"2018-04-19";"83716333";"20762939";"20484";"1322";"1";"Integra";"2018-04-19";"23-04-2018 a las 09:22"
"102135";"COMERCIAL CCU S";"9660 OF. LOS AN";"420";"Can Cj No Pedid";"96614";"1320680";"PATRICIO QUIDUL";"6757399-4           ";"FREIRE 1201                                  ";"S27";"1";"0";"CTDO EFECTIVO  ";"Anula ";"GASEOSAS       ";"2018-04-19";"83716333";"20762939";"20484";"1654";"1";"Integra";"2018-04-19";"23-04-2018 a las 09:22"
"102136";"COMERCIAL CCU S";"9660 OF. LOS AN";"420";"Can Cj No Pedid";"96614";"1320680";"PATRICIO QUIDUL";"6757399-4           ";"FREIRE 1201                                  ";"S27";"1";"0";"CTDO EFECTIVO  ";"Anula ";"GASEOSAS       ";"2018-04-19";"83716333";"20762939";"20484";"1788";"1";"Integra";"2018-04-19";"23-04-2018 a las 09:22"
"102137";"COMERCIAL CCU S";"9660 OF. LOS AN";"420";"Can Cj No Pedid";"96614";"1320680";"PATRICIO QUIDUL";"6757399-4           ";"FREIRE 1201                                  ";"S27";"1";"0";"CTDO EFECTIVO  ";"Anula ";"GASEOSAS       ";"2018-04-19";"83716333";"20762939";"20484";"870321";"1";"Integra";"2018-04-19";"23-04-2018 a las 09:22"
"102138";"COMERCIAL CCU S";"9660 OF. LOS AN";"420";"Can Cj No Pedid";"96615";"554091";"PATRICIO NOVOA ";"6478193-6           ";"BALMACEDA 65                                 ";"S27";"1";"0";"CHEQ FECHA PROD";"Anula ";"VINOS          ";"2018-04-19";"83716372";"20762945";"15692";"7860";"1";"Integra";"2018-04-19";"23-04-2018 a las 09:22"
"102139";"COMERCIAL CCU S";"9660 OF. LOS AN";"420";"Can Cj No Pedid";"96615";"793862";"MIGUEL REYES FE";"11583776-1          ";"ALCAZAR 969                                  ";"S27";"1";"0";"CTDO EFECTIVO  ";"Anula ";"CERVEZAS       ";"2018-04-19";"83716343";"20762941";"398754";"592";"12";"Integra";"2018-04-19";"23-04-2018 a las 09:22"
"102140";"COMERCIAL CCU S";"9660 OF. LOS AN";"420";"Can Cj No Pedid";"96615";"793862";"MIGUEL REYES FE";"11583776-1          ";"ALCAZAR 969                                  ";"S27";"1";"0";"CTDO EFECTIVO  ";"Anula ";"CERVEZAS       ";"2018-04-19";"83716343";"20762941";"398754";"450417";"8";"Integra";"2018-04-19";"23-04-2018 a las 09:22"
"102141";"COMERCIAL CCU S";"9660 OF. LOS AN";"420";"Can Cj No Pedid";"96615";"829642";"GERARDO IVAN AS";"22457901-2          ";"CRUZ 266                                     ";"S27";"1";"0";"CTDO EFECTIVO  ";"Anula ";"GASEOSAS       ";"2018-04-19";"83716342";"20762940";"17567";"870017";"1";"Integra";"2018-04-19";"23-04-2018 a las 09:22"
"102142";"COMERCIAL CCU S";"9660 OF. LOS AN";"420";"Can Cj No Pedid";"96615";"829642";"GERARDO IVAN AS";"22457901-2          ";"CRUZ 266                                     ";"S27";"1";"0";"CTDO EFECTIVO  ";"Anula ";"GASEOSAS       ";"2018-04-19";"83716342";"20762940";"17567";"870019";"1";"Integra";"2018-04-19";"23-04-2018 a las 09:22"
"102143";"COMERCIAL CCU S";"9660 OF. LOS AN";"420";"Can Cj No Pedid";"96615";"829642";"GERARDO IVAN AS";"22457901-2          ";"CRUZ 266                                     ";"S27";"1";"0";"CTDO EFECTIVO  ";"Anula ";"NECTARES       ";"2018-04-19";"83716342";"20762940";"17567";"870790";"1";"Integra";"2018-04-19";"23-04-2018 a las 09:22"
"102144";"COMERCIAL CCU S";"9660 OF. LOS AN";"470";"No Hizo Pedido ";"96614";"725207";"MARIA REBOLLEDO";"9391019-2           ";"PSJE PENDOLA 1092                            ";"S10";"1";"0";"CTDO EFECTIVO  ";"Anula ";"JUGO EN POLVO  ";"2018-04-19";"83715581";"20762893";"10001";"870637";"1";"Integra";"2018-04-19";"23-04-2018 a las 09:22"
"102145";"COMERCIAL CCU S";"9660 OF. LOS AN";"470";"No Hizo Pedido ";"96614";"725207";"MARIA REBOLLEDO";"9391019-2           ";"PSJE PENDOLA 1092                            ";"S10";"1";"0";"CTDO EFECTIVO  ";"Anula ";"JUGO EN POLVO  ";"2018-04-19";"83715581";"20762893";"10001";"870638";"1";"Integra";"2018-04-19";"23-04-2018 a las 09:22"
"102146";"COMERCIAL CCU S";"9660 OF. LOS AN";"470";"No Hizo Pedido ";"96614";"725207";"MARIA REBOLLEDO";"9391019-2           ";"PSJE PENDOLA 1092                            ";"S10";"1";"0";"CTDO EFECTIVO  ";"Anula ";"JUGO EN POLVO  ";"2018-04-19";"83715581";"20762893";"10001";"870639";"1";"Integra";"2018-04-19";"23-04-2018 a las 09:22"
"102147";"COMERCIAL CCU S";"9660 OF. LOS AN";"470";"No Hizo Pedido ";"96614";"725207";"MARIA REBOLLEDO";"9391019-2           ";"PSJE PENDOLA 1092                            ";"S10";"1";"0";"CTDO EFECTIVO  ";"Anula ";"JUGO EN POLVO  ";"2018-04-19";"83715581";"20762893";"10001";"870640";"1";"Integra";"2018-04-19";"23-04-2018 a las 09:22"
"102148";"COMERCIAL CCU S";"9660 OF. LOS AN";"470";"No Hizo Pedido ";"96614";"725207";"MARIA REBOLLEDO";"9391019-2           ";"PSJE PENDOLA 1092                            ";"S10";"1";"0";"CTDO EFECTIVO  ";"Anula ";"JUGO EN POLVO  ";"2018-04-19";"83715581";"20762893";"10001";"870729";"1";"Integra";"2018-04-19";"23-04-2018 a las 09:22"
"102149";"COMERCIAL CCU S";"9660 OF. LOS AN";"470";"No Hizo Pedido ";"96616";"556502";"JOSE SANHUEZA M";"12144146-2          ";"ARGOS 1438                                   ";"S17";"2";"0";"CTDO EFECTIVO  ";"Anula ";"GASEOSAS       ";"2018-04-19";"83715814";"20762909";"57211";"817";"1";"Integra";"2018-04-19";"23-04-2018 a las 09:22"
"102150";"COMERCIAL CCU S";"9660 OF. LOS AN";"470";"No Hizo Pedido ";"96616";"556502";"JOSE SANHUEZA M";"12144146-2          ";"ARGOS 1438                                   ";"S17";"2";"0";"CTDO EFECTIVO  ";"Anula ";"GASEOSAS       ";"2018-04-19";"83715814";"20762909";"57211";"914";"1";"Integra";"2018-04-19";"23-04-2018 a las 09:22"
"102151";"COMERCIAL CCU S";"9660 OF. LOS AN";"470";"No Hizo Pedido ";"96616";"556502";"JOSE SANHUEZA M";"12144146-2          ";"ARGOS 1438                                   ";"S17";"2";"0";"CTDO EFECTIVO  ";"Anula ";"GASEOSAS       ";"2018-04-19";"83715814";"20762909";"57211";"924";"1";"Integra";"2018-04-19";"23-04-2018 a las 09:22"
"102152";"COMERCIAL CCU S";"9660 OF. LOS AN";"470";"No Hizo Pedido ";"96616";"556502";"JOSE SANHUEZA M";"12144146-2          ";"ARGOS 1438                                   ";"S17";"2";"0";"CTDO EFECTIVO  ";"Anula ";"GASEOSAS       ";"2018-04-19";"83715814";"20762909";"57211";"1034";"1";"Integra";"2018-04-19";"23-04-2018 a las 09:22"
"102153";"COMERCIAL CCU S";"9660 OF. LOS AN";"470";"No Hizo Pedido ";"96616";"556502";"JOSE SANHUEZA M";"12144146-2          ";"ARGOS 1438                                   ";"S17";"2";"0";"CTDO EFECTIVO  ";"Anula ";"GASEOSAS       ";"2018-04-19";"83715814";"20762909";"57211";"1036";"1";"Integra";"2018-04-19";"23-04-2018 a las 09:22"
"102154";"COMERCIAL CCU S";"9660 OF. LOS AN";"470";"No Hizo Pedido ";"96616";"556502";"JOSE SANHUEZA M";"12144146-2          ";"ARGOS 1438                                   ";"S17";"2";"0";"CTDO EFECTIVO  ";"Anula ";"GASEOSAS       ";"2018-04-19";"83715814";"20762909";"57211";"1040";"1";"Integra";"2018-04-19";"23-04-2018 a las 09:22"
"102155";"COMERCIAL CCU S";"9660 OF. LOS AN";"470";"No Hizo Pedido ";"96616";"556502";"JOSE SANHUEZA M";"12144146-2          ";"ARGOS 1438                                   ";"S17";"2";"0";"CTDO EFECTIVO  ";"Anula ";"GASEOSAS       ";"2018-04-19";"83715814";"20762909";"57211";"1305";"1";"Integra";"2018-04-19";"23-04-2018 a las 09:22"
"102156";"COMERCIAL CCU S";"9660 OF. LOS AN";"470";"No Hizo Pedido ";"96616";"556502";"JOSE SANHUEZA M";"12144146-2          ";"ARGOS 1438                                   ";"S17";"2";"0";"CTDO EFECTIVO  ";"Anula ";"GASEOSAS       ";"2018-04-19";"83715814";"20762909";"57211";"1848";"1";"Integra";"2018-04-19";"23-04-2018 a las 09:22"
"102157";"COMERCIAL CCU S";"9660 OF. LOS AN";"470";"No Hizo Pedido ";"96616";"556502";"JOSE SANHUEZA M";"12144146-2          ";"ARGOS 1438                                   ";"S17";"2";"0";"CTDO EFECTIVO  ";"Anula ";"GASEOSAS       ";"2018-04-19";"83715814";"20762909";"57211";"1968";"1";"Integra";"2018-04-19";"23-04-2018 a las 09:22"
"102158";"COMERCIAL CCU S";"9660 OF. LOS AN";"470";"No Hizo Pedido ";"96632";"556269";"HECTOR OVANDO C";"11576747-K          ";"KM.10 CAM. ANTUCO 0                          ";"S21";"2";"0";"CTDO EFECTIVO  ";"Anula ";"GASEOSAS       ";"2018-04-19";"83716406";"20762946";"16014";"1728";"1";"Integra";"2018-04-19";"23-04-2018 a las 09:22"
"102159";"COMERCIAL CCU S";"9660 OF. LOS AN";"470";"No Hizo Pedido ";"96632";"556269";"HECTOR OVANDO C";"11576747-K          ";"KM.10 CAM. ANTUCO 0                          ";"S21";"2";"0";"CTDO EFECTIVO  ";"Anula ";"GASEOSAS       ";"2018-04-19";"83716406";"20762946";"16014";"1848";"1";"Integra";"2018-04-19";"23-04-2018 a las 09:22"
"102160";"COMERCIAL CCU S";"9660 OF. LOS AN";"470";"No Hizo Pedido ";"96632";"556269";"HECTOR OVANDO C";"11576747-K          ";"KM.10 CAM. ANTUCO 0                          ";"S21";"2";"0";"CTDO EFECTIVO  ";"Anula ";"JUGO EN POLVO  ";"2018-04-19";"83716406";"20762946";"16014";"870637";"1";"Integra";"2018-04-19";"23-04-2018 a las 09:22"
"102161";"COMERCIAL CCU S";"9660 OF. LOS AN";"470";"No Hizo Pedido ";"96636";"555804";"ERIKA SEPULVEDA";"10208074-2          ";"AVDA TUCAPEL 121                             ";"S24";"1";"0";"CTDO EFECTIVO  ";"Anula ";"CERVEZAS       ";"2018-04-19";"83715928";"20762916";"30724";"450608";"3";"Integra";"2018-04-19";"23-04-2018 a las 09:22"
"102162";"COMERCIAL CCU S";"9660 OF. LOS AN";"480";"Mal Ing Ventas ";"96615";"555775";"ERIKA HERNANDEZ";"10133530-5          ";"LOS AVELLANOS 7                              ";"S26";"2";"0";"CTDO EFECTIVO  ";"Anula ";"GASEOSAS       ";"2018-04-19";"83671080";"20762864";"14565";"1840";"2";"Integra";"2018-04-19";"23-04-2018 a las 09:22"
"102163";"COMERCIAL CCU S";"9660 OF. LOS AN";"480";"Mal Ing Ventas ";"96615";"555775";"ERIKA HERNANDEZ";"10133530-5          ";"LOS AVELLANOS 7                              ";"S26";"2";"0";"CTDO EFECTIVO  ";"Anula ";"JUGO EN POLVO  ";"2018-04-19";"83671080";"20762864";"14565";"870637";"1";"Integra";"2018-04-19";"23-04-2018 a las 09:22"
"102164";"COMERCIAL CCU S";"9660 OF. LOS AN";"480";"Mal Ing Ventas ";"96615";"556292";"XIMENA MORALES ";"11581897-K          ";"FRANCISCO BILBAO 80                          ";"S26";"2";"0";"CTDO EFECTIVO  ";"Anula ";"MINERALES      ";"2018-04-19";"83671068";"20762863";"7753";"4714";"1";"Integra";"2018-04-19";"23-04-2018 a las 09:22"
"102165";"COMERCIAL CCU S";"9660 OF. LOS AN";"480";"Mal Ing Ventas ";"96615";"556292";"XIMENA MORALES ";"11581897-K          ";"FRANCISCO BILBAO 80                          ";"S26";"2";"0";"CTDO EFECTIVO  ";"Anula ";"MINERALES      ";"2018-04-19";"83671068";"20762863";"7753";"870662";"1";"Integra";"2018-04-19";"23-04-2018 a las 09:22"
"102166";"COMERCIAL CCU S";"9660 OF. LOS AN";"480";"Mal Ing Ventas ";"96615";"556518";"PATRICIA A. BET";"12189753-9          ";"O HIGGINS 190                                ";"S26";"2";"0";"CTDO EFECTIVO  ";"Anula ";"GASEOSAS       ";"2018-04-19";"83671064";"20762862";"15289";"1728";"1";"Integra";"2018-04-19";"23-04-2018 a las 09:22"
"102167";"COMERCIAL CCU S";"9660 OF. LOS AN";"480";"Mal Ing Ventas ";"96615";"556518";"PATRICIA A. BET";"12189753-9          ";"O HIGGINS 190                                ";"S26";"2";"0";"CTDO EFECTIVO  ";"Anula ";"GASEOSAS       ";"2018-04-19";"83671064";"20762862";"15289";"1840";"1";"Integra";"2018-04-19";"23-04-2018 a las 09:22"
"102168";"COMERCIAL CCU S";"9660 OF. LOS AN";"480";"Mal Ing Ventas ";"96615";"556518";"PATRICIA A. BET";"12189753-9          ";"O HIGGINS 190                                ";"S26";"2";"0";"CTDO EFECTIVO  ";"Anula ";"JUGO EN POLVO  ";"2018-04-19";"83671064";"20762862";"15289";"870639";"1";"Integra";"2018-04-19";"23-04-2018 a las 09:22"
"102169";"COMERCIAL CCU S";"9660 OF. LOS AN";"480";"Mal Ing Ventas ";"96615";"557390";"SERV.COMERCIALE";"76035743-K          ";"LOS NOTROS 1271                              ";"S26";"2";"0";"CTDO EFECTIVO  ";"Anula ";"JUGO EN POLVO  ";"2018-04-19";"83671059";"20762859";"7142";"870637";"1";"Integra";"2018-04-19";"23-04-2018 a las 09:22"
"102170";"COMERCIAL CCU S";"9660 OF. LOS AN";"480";"Mal Ing Ventas ";"96615";"557390";"SERV.COMERCIALE";"76035743-K          ";"LOS NOTROS 1271                              ";"S26";"2";"0";"CTDO EFECTIVO  ";"Anula ";"JUGO EN POLVO  ";"2018-04-19";"83671059";"20762859";"7142";"870639";"1";"Integra";"2018-04-19";"23-04-2018 a las 09:22"
"102171";"COMERCIAL CCU S";"9660 OF. LOS AN";"480";"Mal Ing Ventas ";"96615";"557390";"SERV.COMERCIALE";"76035743-K          ";"LOS NOTROS 1271                              ";"S26";"2";"0";"CTDO EFECTIVO  ";"Anula ";"JUGO EN POLVO  ";"2018-04-19";"83671059";"20762859";"7142";"870644";"1";"Integra";"2018-04-19";"23-04-2018 a las 09:22"
